futex,read,newfstatat,munmap,openat,mmap,lseek,close,getdents64,ioctl,brk,mprotect,clone3,rt_sigaction,getrandom,rseq,pread64,rt_sigprocmask,readlink,open,unlink,set_robust_list,write,prctl,sched_setaffinity,getcwd,sched_getaffinity,dup,sysinfo,sched_get_priority_max,clock_nanosleep,sched_get_priority_min,madvise,access,mbind,set_tid_address,prlimit64,getpid,socket,arch_prctl,fstat,bind,fcntl,gettid,execve,uname,epoll_create1,name,rename,mkdir,link,rmdir,unlinkat
81,4198,22557,286,3071,947,3483,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_acrastt__IS-LM-3B_count.log,,,,,
81,4375,22557,242,3071,903,3544,2014,482,1621,771,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_rinna__japanese-gpt-neox-3.6b_count.log,,,,,
81,3893,22557,161,3071,822,3349,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_LegionIntel__yurts-python-code-gen-30-sparse_count.log,,,,,
81,4095,22557,257,3071,918,3454,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_NovaSearch__stella_en_1.5B_v5_count.log,,,,,
81,3778,22557,110,3071,770,3306,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Arjun-G-Ravi__chat-GPT2_count.log,,,,,
81,4189,22557,158,3071,819,3514,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_rinna__japanese-gpt2-medium_count.log,,,,,
81,3987,22557,205,3071,866,3408,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_facebook__xglm-564M_count.log,,,,,
82,4544,22557,258,3071,919,3702,2014,482,1621,810,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_iliemihai__GPT-JT-6B-v1-8bit_count.log,,,,,
81,3594,22557,69,3071,729,3225,2014,482,1621,748,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_yuhuili__EAGLE-llama2-chat-7B_count.log,,,,,
83,3651,22557,90,3071,750,3253,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ccore__Llama2-330m-32k-Rhetorical-Agents-QA-Builder_count.log,,,,,
82,4013,22557,206,3071,867,3438,2014,482,1621,758,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__OPT-350M-Nerys-v2_count.log,,,,,
81,3761,22557,110,3071,770,3295,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-160m_count.log,,,,,
81,3832,22557,110,3071,770,3385,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_datificate__gpt2-small-spanish_count.log,,,,,
82,4099,22557,182,3071,843,3424,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_BlackSamorez__rudialogpt3_medium_based_on_gpt2_2ch_count.log,,,,,
81,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Fredithefish__ScarletPajama-3B-HF_count.log,,,,,
83,3820,22557,135,3071,795,3330,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_dicta-il__BEREL_3.0_count.log,,,,,
81,3586,22557,61,3071,721,3219,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_fireballoon__baichuan-llama-7b_count.log,,,,,
82,3987,22557,158,3071,818,3383,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_teknium__Puffin-Phi_count.log,,,,,
81,4039,22557,158,3071,819,3386,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_YeungNLP__bloom-1b4-zh_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_DemocracyStudio__generate_nft_content_count.log,,,,,
82,4143,22557,182,3071,843,3468,2014,482,1621,764,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_inkoziev__rugpt_chitchat_count.log,,,,,
81,4147,22557,231,3071,891,3502,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__GPT-J-6B-Adventure_count.log,,,,,
84,3585,22557,61,3071,721,3218,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_bytedance-research__pasa-7b-selector_count.log,,,,,
81,4278,22557,230,3071,891,3579,2014,482,1621,765,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_VietAI__gpt-neo-1.3B-vietnamese-news_count.log,,,,,
82,3659,22557,86,3071,746,3257,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-70m-v0_count.log,,,,,
82,4013,22557,190,3071,851,3393,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_abeja__gpt-neox-japanese-2.7b_count.log,,,,,
81,3614,22557,61,3071,721,3237,2014,482,1621,765,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_jploski__falcon40b-mini-shakespeare_count.log,,,,,
82,3582,22557,61,3071,721,3216,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Cognitive-Lab__Ambari-7B-base-v0.1_count.log,,,,,
81,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-2.8b-deduped_count.log,,,,,
81,3818,22557,110,3071,770,3346,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_rinna__japanese-gpt2-small_count.log,,,,,
82,3824,22557,146,3071,806,3323,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_MBZUAI__LaMini-Neo-125M_count.log,,,,,
81,4230,22557,183,3071,844,3554,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_WYNN747__Burmese-GPT_count.log,,,,,
82,4589,22557,444,3071,1105,3721,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Rostlab__prot_t5_xl_bfd_count.log,,,,,
82,3583,22557,61,3071,722,3220,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_GeneZC__MiniMA-2-3B_count.log,,,,,
82,4728,22557,557,3071,1218,3747,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_openbmb__MiniCPM3-4B_count.log,,,,,
81,4014,22557,230,3071,891,3436,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ahxt__llama1_s_1.8B_experimental_count.log,,,,,
84,4514,22557,327,3071,988,3616,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_LearnItAnyway__llava-polyglot-ko-1.3b-hf_count.log,,,,,
81,3584,22557,61,3071,721,3218,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_PORTULAN__gervasio-7b-portuguese-ptbr-decoder_count.log,,,,,
82,3805,22557,111,3071,771,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_benjamin__gpt2-wechsel-ukrainian_count.log,,,,,
81,3804,22557,109,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ayameRushia__gpt2-small-indonesia-fine-tuning-poem_count.log,,,,,
81,4522,22557,432,3071,1093,3646,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mtgv__MobileVLM_V2-3B_count.log,,,,,
82,4204,22557,182,3071,843,3529,2014,482,1621,764,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_inkoziev__rugpt_interpreter_count.log,,,,,
81,3978,22557,216,3071,876,3418,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TinyLlama__TinyLlama_v1.1_chinese_count.log,,,,,
81,3977,22557,216,3071,876,3417,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TinyLlama__TinyLlama-1.1B-intermediate-step-1431k-3T_count.log,,,,,
81,4151,22557,181,3071,842,3427,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_bigscience__bloom-3b_count.log,,,,,
82,4213,22557,182,3071,843,3538,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ai-forever__mGPT-1.3B-azerbaijan_count.log,,,,,
81,4697,22557,222,3071,883,3791,2014,482,1621,910,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_baichuan-inc__Baichuan2-7B-Chat-4bits_count.log,,,,,
81,3828,22557,110,3071,770,3377,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_uer__gpt2-chinese-couplet_count.log,,,,,
81,3585,22557,61,3071,721,3219,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_bigscience__bloomz-petals_count.log,,,,,
81,4195,22557,314,3071,975,3509,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IndexTeam__Index-1.9B-Pure_count.log,,,,,
83,3586,22557,61,3071,722,3219,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_baichuan-inc__Baichuan-7B_count.log,,,,,
82,3763,22557,122,3071,782,3308,2014,482,1621,772,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Locutusque__TinyMistral-248M-v2-Instruct_count.log,,,,,
82,4147,22557,231,3071,891,3502,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_hakurei__lit-6B_count.log,,,,,
81,3940,22557,172,3071,832,3380,2014,482,1621,794,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_MysteriousAI__Mia-1B_count.log,,,,,
85,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_gretelai__text2table_count.log,,,,,
81,4290,22557,222,3071,883,3511,2014,482,1621,768,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_togethercomputer__RedPajama-INCITE-Chat-3B-v1_count.log,,,,,
81,4092,22557,182,3071,843,3417,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-1.4b-v0_count.log,,,,,
82,3824,22557,146,3071,806,3323,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cactusfriend__nightmare-invokeai-prompts_count.log,,,,,
81,4358,22557,207,3071,868,3526,2014,482,1621,785,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_benjamin__gpt2-large-wechsel-ukrainian_count.log,,,,,
81,4198,22557,158,3071,819,3523,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_philippelaban__keep_it_simple_count.log,,,,,
82,3774,22557,86,3071,746,3309,2014,482,1621,797,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_facebook__galactica-125m_count.log,,,,,
82,3594,22557,61,3071,721,3227,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_bigscience__bigscience-small-testing_count.log,,,,,
84,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-2.8b_count.log,,,,,
82,3582,22557,62,3071,723,3219,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_yifeihu__TF-ID-large_count.log,,,,,
82,3831,22557,110,3071,770,3382,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_redrussianarmy__gpt2-turkish-cased_count.log,,,,,
83,3912,22557,157,3071,818,3360,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_YeungNLP__bloom-396m-zh_count.log,,,,,
81,4213,22557,182,3071,843,3538,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ai-forever__mGPT-1.3B-yakut_count.log,,,,,
84,3582,22557,61,3071,721,3219,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Haiyang-W__TokenFormer-1-5B_count.log,,,,,
81,3840,22557,172,3071,833,3335,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AmanPriyanshu__Dynamic-Topic-Modeling-Llama-3.2-1B-bnb-4bit_count.log,,,,,
81,4038,22557,157,3071,817,3386,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_YeungNLP__firefly-bloom-1b4_count.log,,,,,
82,3646,22557,93,3071,754,3252,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__GPT-Neo-2.7B-Janeway_count.log,,,,,
83,4185,22557,208,3071,869,3438,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_nnpy__opt-350m-instruct_count.log,,,,,
82,4352,22557,204,3071,866,3604,2014,482,1621,771,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_CH3COOK__mesh-xl-1.3b_count.log,,,,,
81,4273,22557,222,3071,883,3494,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_SkyworkAIGC__SkyTextTiny_count.log,,,,,
82,3978,22557,216,3071,877,3418,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Jiayi-Pan__Tiny-Vicuna-1B_count.log,,,,,
81,3969,22557,157,3071,818,3386,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_SecurityXuanwuLab__HaS-820m_count.log,,,,,
81,4023,22557,243,3071,904,3427,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_CobraMamba__mamba-gpt-3b-v4_count.log,,,,,
82,4123,22557,182,3071,843,3483,2014,482,1621,822,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ibm-research__MoLM-350M-4B_count.log,,,,,
81,3876,22557,182,3071,842,3346,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_internlm__internlm2-1_8b_count.log,,,,,
81,4540,22557,253,3071,914,3698,2014,482,1621,941,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_abhinavkulkarni__tiiuae-falcon-7b-instruct-w4-g64-awq_count.log,,,,,
82,4099,22557,158,3071,819,3424,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Ar4ikov__gpt2-medium-650k-stable-diffusion-prompt-generator_count.log,,,,,
83,3971,22557,230,3071,890,3393,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_deepseek-ai__deepseek-coder-1.3b-instruct_count.log,,,,,
81,4357,22557,206,3071,867,3526,2014,482,1621,787,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_flax-community__papuGaPT2-large_count.log,,,,,
82,4682,22557,222,3071,883,3775,2014,482,1621,808,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_kyo-takano__open-calm-7b-8bit_count.log,,,,,
82,3675,22557,85,3071,746,3265,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AdamG012__chat-opt-1.3b-rlhf-actor-deepspeed_count.log,,,,,
82,4143,22557,182,3071,843,3468,2014,482,1621,766,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Den4ikAI__DLM_CHITCHAT_700M_count.log,,,,,
81,3816,22557,153,3071,813,3319,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_MBZUAI__MobiLlama-05B-Chat_count.log,,,,,
81,4451,22557,230,3071,891,3654,2014,482,1621,768,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_RWKV__rwkv-4-1b5-pile_count.log,,,,,
84,4158,22557,286,3071,947,3508,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_YiDuo1999__Llama-3-Physician-8B-Instruct_count.log,,,,,
84,3762,22557,110,3071,770,3297,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IDEA-CCNL__Wenzhong-GPT2-110M_count.log,,,,,
82,3625,22557,76,3071,736,3235,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_roneneldan__TinyStories-Instruct-2Layers-33M_count.log,,,,,
82,3692,22557,86,3071,746,3268,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AUTOMATIC__promptgen-majinai-unsafe_count.log,,,,,
82,3662,22557,61,3071,721,3260,2014,482,1621,790,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_nickypro__tinyllama-15M_count.log,,,,,
82,3849,22557,162,3071,822,3348,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_CarperAI__diff-codegen-350m-v1_count.log,,,,,
82,3977,22557,216,3071,876,3417,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TinyLlama__TinyLlama-1.1B-intermediate-step-1195k-token-2.5T_count.log,,,,,
82,3707,22557,70,3071,730,3282,2014,482,1621,797,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_roneneldan__TinyStories-8M_count.log,,,,,
81,3582,22557,64,3071,724,3219,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_nicholascao__chatbloom-1b7-sft_count.log,,,,,
82,3800,22557,122,3071,782,3315,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_lchaloupsky__czech-gpt2-oscar_count.log,,,,,
82,3834,22557,111,3071,771,3386,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_akahana__gpt2-indonesia_count.log,,,,,
82,3578,22557,60,3071,720,3218,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_concedo__koboldcpp_count.log,,,,,
81,3921,22557,142,3071,802,3350,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_PAIXAI__Astrid-1B-CPU_count.log,,,,,
